Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,SECUENCIALOFICINA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,FECHAEMISION,datetime(3),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,NUMEROPREIMPRESO,varchar(100),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,CODIGOUSUARIOINGRESO,varchar(25),NO,MUL,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,FECHASISTEMAINGRESO,datetime(3),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,FECHAMAQUINAINGRESO,datetime(3),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,SECCUENTACONTABLEARENDIR,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTODETALLETRANSFERENCIACHEQUE,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.MOVIMIENTODETALLETRANSFERENCIACHEQUE,SECUENCIALMOVIMIENTOBOVEDACOMPONENTEBOVEDA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTODETALLETRANSFERENCIACHEQUE,SECUENCIALCHEQUE,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTODETALLETRANSFERENCIACHEQUE,CODIGOTIPOMOVIMIENTOBOVEDA,varchar(20),NO,,,
FBS_CAJAS.MOVIMIENTODETALLETRANSFERENCIACHEQUE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTODETALLE_ORDEN,SECUENCIALMOVIMIENTODETALLE,int,NO,PRI,,
FBS_CAJAS.MOVIMIENTODETALLE_ORDEN,SECUENCIALORDEN,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTODETALLE_ORDEN,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOEPAYITCOMPENSACION,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.MOVIMIENTOEPAYITCOMPENSACION,SECUENCIALHISTORICOEPAYIT,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOEPAYITCOMPENSACION,DOCUMENTOCOMPENSACION,varchar(50),NO,,,
FBS_CAJAS.MOVIMIENTOEPAYITCOMPENSACION,MONTO,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOEPAYITCOMPENSACION,ESRECAUDACION,tinyint unsigned,NO,,,
FBS_CAJAS.MOVIMIENTOEPAYITCOMPENSACION,ESCOMISIONEXTERNA,tinyint unsigned,NO,,,
FBS_CAJAS.MOVIMIENTOEPAYITCOMPENSACION,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,SECUENCIALMOVIMIENTODETALLE,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,SECUENCIALVENTANILLACOMPCAJA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,CODIGOTIPOMOVIMIENTOCAJA,varchar(20),NO,MUL,,
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,CANTIDAD,int,NO,,,
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,VALOR,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,SALDO,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOVENTANILLACOMP_CAJA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOVENTCOMP_CAJADET,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.MOVIMIENTOVENTCOMP_CAJADET,SECUENCIALMOVVENTCOMPCAJA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOVENTCOMP_CAJADET,SECUENCIALVENTCOMPDENOMEFE,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOVENTCOMP_CAJADET,CANTIDAD,int,NO,,,
FBS_CAJAS.MOVIMIENTOVENTCOMP_CAJADET,SALDO,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOVENTCOMP_CAJADET,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.ORDEN,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.ORDEN,SECUENCIALOFICINA,int,NO,MUL,,
FBS_CAJAS.ORDEN,IDENTIFICACIONPERSONA,varchar(50),NO,,,
FBS_CAJAS.ORDEN,NOMBREPERSONA,varchar(100),NO,,,
FBS_CAJAS.ORDEN,SECUENCIALCOMPONENTECAUSAL,int,NO,MUL,,
FBS_CAJAS.ORDEN,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CAJAS.ORDEN,VALORTOTAL,"decimal(18,2)",NO,,,
FBS_CAJAS.ORDEN,CONCEPTO,varchar(500),NO,,,
FBS_CAJAS.ORDEN,ESDEINGRESO,tinyint unsigned,NO,,,
FBS_CAJAS.ORDEN,CODIGOESTADOORDEN,char(1),NO,MUL,,
FBS_CAJAS.ORDEN,FECHASISTEMA,datetime(3),NO,,,
FBS_CAJAS.ORDEN,FECHAMAQUINA,datetime(3),NO,,,
FBS_CAJAS.ORDEN,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CAJAS.ORDEN,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.ORDEN,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.ORDENCAMBIOESTADO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.ORDENCAMBIOESTADO,SECUENCIALORDEN,int,NO,MUL,,
FBS_CAJAS.ORDENCAMBIOESTADO,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CAJAS.ORDENCAMBIOESTADO,FECHASISTEMA,datetime(3),NO,,,
FBS_CAJAS.ORDENCAMBIOESTADO,FECHAMAQUINA,datetime(3),NO,,,
