Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,CODIGOTIPOCUENTA,varchar(3),NO,MUL,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,INSTITUCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,NUMEROCUENTA,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,NOMBRETITULARES,varchar(100),NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONSEGURO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONSEGURO,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONSEGURO,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONSEGURO,INSTITUCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONSEGURO,NUMEROPOLIZA,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONSEGURO,FECHA,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONSEGURO,BIENASEGURADO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONSEGURO,MONTOASEGURADO,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONSEGURO,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONSEGURO,ESTAACTIVO,tinyint unsigned,NO,,,
